method,index,phase,query,actual_topic,predicted_topic,topic_correct,bm25_weight,dense_weight,top_doc_id,top_doc_topic,recall@5,mrr@5,ndcg@5,citation_hit,feedback_helpful,feedback_reason,topic_confidence,routing_reason,feedback_update_applied,updated_bm25_weight,updated_dense_weight,update_note,prequential_topic_accuracy_so_far,latency_ms
static,225,stable_pre_drift,show COP28 evidence about loss and damage finance focusing on loss and damage,uae_cop28,uae_cop28,True,0.5,0.5,chunk_026231,"climate_finance, policy_governance",0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.8444444444444444,240.95259991008788
static,226,stable_pre_drift,answer using citations about what mitigation actions reduce fossil fuel dependence,mitigation,mitigation,True,0.5,0.5,chunk_011800,policy_governance,1.0,0.5,0.7328286204777911,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8451327433628318,374.34419989585876
static,227,stable_pre_drift,which papers explain global temperature anomalies with source support,climate_science,climate_science,True,0.5,0.5,chunk_015847,climate_science,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8458149779735683,175.3450999967754
static,228,stable_pre_drift,show COP28 evidence about loss and damage finance for the project report,uae_cop28,uae_cop28,True,0.5,0.5,chunk_014510,"climate_ai, climate_science, renewable_energy",0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.8464912280701754,250.62890001572669
static,229,stable_pre_drift,find evidence on what does climate science say about sea level rise,climate_science,climate_science,True,0.5,0.5,chunk_005305,"adaptation, sea_level_rise",1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8471615720524017,226.83980001602322
static,230,stable_pre_drift,how do climate models project future warming from the climate PDFs,climate_science,climate_science,True,0.5,0.5,chunk_003709,"climate_science, policy_governance",1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8478260869565217,220.9130999399349
static,231,stable_pre_drift,find evidence on which innovations support green hydrogen deployment,technology_innovation,technology_innovation,True,0.5,0.5,chunk_020624,"policy_governance, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8484848484848485,181.8288000067696
static,232,stable_pre_drift,which innovations support green hydrogen deployment using reliable citations,technology_innovation,technology_innovation,True,0.5,0.5,chunk_020624,"policy_governance, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8491379310344828,178.00149996764958
static,233,stable_pre_drift,what evidence discusses climate resilience for agriculture in the evidence graph,adaptation,adaptation,True,0.5,0.5,chunk_005814,"adaptation, climate_finance, climate_science, mitigation, policy_governance, sustainability",1.0,1.0,0.9828920819566879,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8497854077253219,217.5839999690652
static,234,stable_pre_drift,show findings about ocean warming and ice melt focusing on models,climate_science,climate_science,True,0.5,0.5,chunk_017429,renewable_energy,1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8504273504273504,212.16709993313998
static,235,stable_pre_drift,what does the dataset say about how do NDCs guide climate policy implementation,policy_governance,policy_governance,True,0.5,0.5,chunk_041897,"climate_finance, mitigation, policy_governance",1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.851063829787234,236.68900004122406
static,236,stable_pre_drift,how can smart grids improve clean energy integration in the evidence graph,technology_innovation,technology_innovation,True,0.5,0.5,chunk_031008,"mitigation, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8516949152542372,224.6941999765113
static,237,stable_pre_drift,which papers explain global temperature anomalies focusing on attribution,climate_science,climate_science,True,0.5,0.5,chunk_015859,climate_science,1.0,1.0,0.9558295932317544,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8523206751054853,176.06949992477894
static,238,stable_pre_drift,what evidence links carbon pricing to emissions reduction using reliable citations,mitigation,mitigation,True,0.5,0.5,chunk_043852,"climate_science, mitigation, policy_governance",1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8529411764705882,205.4547000443563
static,239,stable_pre_drift,answer using citations about show findings about ocean warming and ice melt,climate_science,climate_science,True,0.5,0.5,chunk_007195,unknown,1.0,0.5,0.6797310500037655,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8535564853556485,219.84450006857514
static,240,stable_pre_drift,how do NDCs guide climate policy implementation for the project report,policy_governance,policy_governance,True,0.5,0.5,chunk_025517,policy_governance,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8541666666666666,208.23139999993145
static,241,stable_pre_drift,what were the major climate outcomes from COP28 in the UAE focusing on loss and damage,uae_cop28,uae_cop28,True,0.5,0.5,chunk_023288,climate_ai,0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.8547717842323651,289.393600076437
static,242,stable_pre_drift,summarize documents about which papers explain global temperature anomalies,climate_science,climate_science,True,0.5,0.5,chunk_019519,"climate_science, renewable_energy",1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8553719008264463,174.82600000221282
static,243,stable_pre_drift,how can smart grids improve clean energy integration for the project report,technology_innovation,technology_innovation,True,0.5,0.5,chunk_031008,"mitigation, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8559670781893004,237.01849998906255
static,244,stable_pre_drift,what were the major climate outcomes from COP28 in the UAE focusing on global stocktake,uae_cop28,uae_cop28,True,0.5,0.5,chunk_004881,climate_science,0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.8565573770491803,323.97789997048676
static,245,stable_pre_drift,what mitigation actions reduce fossil fuel dependence focusing on net zero,mitigation,mitigation,True,0.5,0.5,chunk_023107,energy_transition,1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8571428571428571,231.1356000136584
static,246,stable_pre_drift,which documents discuss net zero mitigation pathways focusing on net zero,mitigation,mitigation,True,0.5,0.5,chunk_046187,"climate_ai, climate_science, mitigation, policy_governance",1.0,1.0,0.9674679834891693,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8577235772357723,250.7820000173524
static,247,stable_pre_drift,what evidence discusses climate resilience for agriculture focusing on flood risk,adaptation,adaptation,True,0.5,0.5,chunk_026231,"climate_finance, policy_governance",1.0,0.5,0.7328286204777911,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8582995951417004,270.9430999821052
static,248,stable_pre_drift,explain the science behind climate feedback loops focusing on sea level,climate_science,climate_science,True,0.5,0.5,chunk_005305,"adaptation, sea_level_rise",1.0,0.25,0.5012658353418871,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8588709677419355,261.26950001344085
static,249,stable_pre_drift,what evidence links emissions to radiative forcing focusing on sea level,climate_science,climate_science,True,0.5,0.5,chunk_025649,"climate_science, mitigation, policy_governance, sea_level_rise",1.0,1.0,0.9060254355346823,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8594377510040161,311.7962999967858
static,250,stable_pre_drift,what does climate science say about sea level rise focusing on attribution,climate_science,climate_science,True,0.5,0.5,chunk_005305,"adaptation, sea_level_rise",1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.86,306.20990006718785
static,251,stable_pre_drift,what evidence discusses climate resilience for agriculture focusing on water security,adaptation,adaptation,True,0.5,0.5,chunk_026257,adaptation,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8605577689243028,269.887899979949
static,252,stable_pre_drift,how can smart grids improve clean energy integration focusing on AI,technology_innovation,technology_innovation,True,0.5,0.5,chunk_024177,"energy_transition, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8611111111111112,242.10320005659014
static,253,stable_pre_drift,which documents discuss net zero mitigation pathways for the project report,mitigation,mitigation,True,0.5,0.5,chunk_019120,renewable_energy,1.0,0.5,0.7122630665145961,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8616600790513834,243.92599996645004
static,254,stable_pre_drift,show COP28 evidence about loss and damage finance for the project report,uae_cop28,uae_cop28,True,0.5,0.5,chunk_014510,"climate_ai, climate_science, renewable_energy",0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.8622047244094488,256.5582999959588
static,255,stable_pre_drift,what does climate science say about sea level rise using reliable citations,climate_science,climate_science,True,0.5,0.5,chunk_023275,"climate_ai, climate_science, sea_level_rise",1.0,1.0,0.9047172294870751,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8627450980392157,234.49809988960624
static,256,stable_pre_drift,how can smart grids improve clean energy integration for the project report,technology_innovation,technology_innovation,True,0.5,0.5,chunk_031008,"mitigation, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.86328125,241.09920009505004
static,257,stable_pre_drift,show documents about climate finance policy with source support,policy_governance,policy_governance,True,0.5,0.5,chunk_038086,climate_science,1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8638132295719845,188.432399998419
static,258,stable_pre_drift,which source explains how can cities adapt to extreme heat and flooding,adaptation,adaptation,True,0.5,0.5,chunk_036418,"adaptation, climate_science, renewable_energy, sustainability",1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8643410852713178,231.98959999717772
static,259,stable_pre_drift,how can renewable energy reduce greenhouse gas emissions focusing on decarbonization,mitigation,mitigation,True,0.5,0.5,chunk_020587,climate_science,1.0,0.5,0.6309297535714575,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8648648648648649,209.76450003217906
static,260,stable_pre_drift,how does drought planning reduce climate risk for the project report,adaptation,adaptation,True,0.5,0.5,chunk_038086,climate_science,1.0,0.3333333333333333,0.6182885020492784,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8653846153846154,215.23540001362562
static,261,stable_pre_drift,which documents discuss UAE renewable energy commitments for the project report,uae_cop28,uae_cop28,True,0.5,0.5,chunk_030981,climate_finance,0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.8659003831417624,218.8799000578001
static,262,stable_pre_drift,how does drought planning reduce climate risk focusing on resilience,adaptation,adaptation,True,0.5,0.5,chunk_038221,adaptation,1.0,1.0,0.9469024295259745,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8664122137404581,190.22119999863207
static,263,stable_pre_drift,what does the dataset say about which innovations support green hydrogen deployment,technology_innovation,technology_innovation,True,0.5,0.5,chunk_000522,"climate_finance, mitigation, policy_governance",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8669201520912547,228.63709996454418
static,264,stable_pre_drift,how does drought planning reduce climate risk focusing on water security,adaptation,adaptation,True,0.5,0.5,chunk_011434,adaptation,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8674242424242424,205.42860007844865
static,265,stable_pre_drift,what does climate science say about sea level rise for the project report,climate_science,climate_science,True,0.5,0.5,chunk_005305,"adaptation, sea_level_rise",1.0,0.3333333333333333,0.5437713091520254,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8679245283018868,242.47429997194558
static,266,stable_pre_drift,find evidence on what does climate science say about sea level rise,climate_science,climate_science,True,0.5,0.5,chunk_005305,"adaptation, sea_level_rise",1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.868421052631579,222.98429999500513
static,267,stable_pre_drift,which climate policies address renewable energy targets using reliable citations,policy_governance,policy_governance,True,0.5,0.5,chunk_020620,"climate_science, renewable_energy, sustainability",1.0,0.25,0.43067655807339306,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8689138576779026,194.73250000737607
static,268,stable_pre_drift,summarize documents about how can renewable energy reduce greenhouse gas emissions,mitigation,mitigation,True,0.5,0.5,chunk_020523,"renewable_energy, sustainability",1.0,0.2,0.38685280723454163,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8694029850746269,206.94369997363538
static,269,stable_pre_drift,what technologies support carbon capture and storage focusing on AI,technology_innovation,technology_innovation,True,0.5,0.5,chunk_035385,"carbon_capture, climate_science",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8698884758364313,202.42480002343655
static,270,stable_pre_drift,what technologies support carbon capture and storage focusing on satellite,technology_innovation,technology_innovation,True,0.5,0.5,chunk_035385,"carbon_capture, climate_science",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8703703703703703,204.29779996629804
static,271,stable_pre_drift,which adaptation measures protect coastal communities focusing on flood risk,adaptation,adaptation,True,0.5,0.5,chunk_026231,"climate_finance, policy_governance",1.0,0.3333333333333333,0.5437713091520254,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8708487084870848,194.12530004046857
static,272,stable_pre_drift,which AI methods are used in climate forecasting papers focusing on green hydrogen,technology_innovation,technology_innovation,True,0.5,0.5,chunk_046993,climate_ai,0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8713235294117647,247.9639999801293
static,273,stable_pre_drift,what evidence discusses climate resilience for agriculture focusing on heat stress,adaptation,adaptation,True,0.5,0.5,chunk_028209,adaptation,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8717948717948718,216.7011999990791
static,274,stable_pre_drift,what does the dataset say about show climate evidence about methane reduction strategies,mitigation,mitigation,True,0.5,0.5,chunk_026905,"policy_governance, sustainability",1.0,0.25,0.43067655807339306,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8722627737226277,245.85089995525777
static,275,stable_pre_drift,what does the dataset say about what adaptation policies help water security,adaptation,adaptation,True,0.5,0.5,chunk_004655,adaptation,1.0,1.0,0.9047172294870751,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8727272727272727,231.58210003748536
static,276,stable_pre_drift,what evidence links carbon pricing to emissions reduction for the project report,mitigation,mitigation,True,0.5,0.5,chunk_043852,"climate_science, mitigation, policy_governance",1.0,1.0,0.9469024295259745,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8731884057971014,234.20820001047105
static,277,stable_pre_drift,how does energy efficiency support climate mitigation focusing on renewables,mitigation,mitigation,True,0.5,0.5,chunk_004437,"climate_finance, climate_science, policy_governance, renewable_energy, sustainability",1.0,0.5,0.7328286204777911,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8736462093862816,196.38960005249828
static,278,stable_pre_drift,show evidence about satellite monitoring for climate risks from the climate PDFs,technology_innovation,technology_innovation,True,0.5,0.5,chunk_026905,"policy_governance, sustainability",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8741007194244604,242.28599993512034
static,279,stable_pre_drift,which AI methods are used in climate forecasting papers with source support,technology_innovation,technology_innovation,True,0.5,0.5,chunk_014705,climate_ai,0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8745519713261649,238.66749997250736
static,280,stable_pre_drift,how does energy efficiency support climate mitigation with source support,mitigation,mitigation,True,0.5,0.5,chunk_020623,renewable_energy,1.0,0.5,0.6797310500037655,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.875,202.30750006157905
static,281,stable_pre_drift,find evidence on show documents about climate finance policy,policy_governance,policy_governance,True,0.5,0.5,chunk_041897,"climate_finance, mitigation, policy_governance",1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8754448398576512,191.5130999404937
static,282,stable_pre_drift,what does the dataset say about explain the science behind climate feedback loops,climate_science,climate_science,True,0.5,0.5,chunk_006011,climate_science,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.875886524822695,252.41780001670122
static,283,stable_pre_drift,what role does machine learning play in climate analysis using reliable citations,technology_innovation,technology_innovation,True,0.5,0.5,chunk_035898,"climate_ai, policy_governance",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8763250883392226,229.3177000246942
static,284,stable_pre_drift,how can smart grids improve clean energy integration in the evidence graph,technology_innovation,technology_innovation,True,0.5,0.5,chunk_031008,"mitigation, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8767605633802817,231.572600081563
static,285,stable_pre_drift,show climate evidence about methane reduction strategies focusing on emissions,mitigation,mitigation,True,0.5,0.5,chunk_038112,climate_science,1.0,0.2,0.38685280723454163,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8771929824561403,196.64350000675768
static,286,stable_pre_drift,which documents discuss UAE renewable energy commitments from the climate PDFs,uae_cop28,uae_cop28,True,0.5,0.5,chunk_020620,"climate_science, renewable_energy, sustainability",0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.8776223776223776,221.12939995713532
static,287,stable_pre_drift,how do NDCs guide climate policy implementation for the project report,policy_governance,policy_governance,True,0.5,0.5,chunk_025517,policy_governance,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8780487804878049,227.7213999768719
static,288,stable_pre_drift,what does the dataset say about which documents discuss net zero mitigation pathways,mitigation,mitigation,True,0.5,0.5,chunk_019120,renewable_energy,1.0,0.5,0.7122630665145961,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8784722222222222,249.05530002433807
static,289,stable_pre_drift,find evidence on which papers explain global temperature anomalies,climate_science,climate_science,True,0.5,0.5,chunk_000227,climate_science,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8788927335640139,186.20900006499141
static,290,stable_pre_drift,how does energy efficiency support climate mitigation focusing on emissions,mitigation,mitigation,True,0.5,0.5,chunk_020587,climate_science,1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8793103448275862,206.13669999875128
static,291,stable_pre_drift,which papers explain global temperature anomalies using reliable citations,climate_science,climate_science,True,0.5,0.5,chunk_030302,climate_science,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8797250859106529,188.34049999713898
static,292,stable_pre_drift,how can smart grids improve clean energy integration for the project report,technology_innovation,technology_innovation,True,0.5,0.5,chunk_031008,"mitigation, renewable_energy",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8801369863013698,242.7962999790907
static,293,stable_pre_drift,show documents about climate finance policy focusing on NDC,policy_governance,policy_governance,True,0.5,0.5,chunk_038102,"climate_science, energy_transition, mitigation, policy_governance, renewable_energy, sustainability",1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8805460750853242,194.56049997825176
static,294,stable_pre_drift,retrieve climate evidence for how can smart grids improve clean energy integration,technology_innovation,technology_innovation,True,0.5,0.5,chunk_020291,"adaptation, climate_science, energy_transition, mitigation, policy_governance, renewable_energy, sustainability",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8809523809523809,240.1049000909552
static,295,stable_pre_drift,find evidence on what evidence discusses climate resilience for agriculture,adaptation,adaptation,True,0.5,0.5,chunk_028209,adaptation,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8813559322033898,217.79310004785657
static,296,stable_pre_drift,what does the dataset say about explain the science behind climate feedback loops,climate_science,climate_science,True,0.5,0.5,chunk_006011,climate_science,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8817567567567568,262.58550002239645
static,297,stable_pre_drift,what technologies support carbon capture and storage focusing on carbon capture,technology_innovation,technology_innovation,True,0.5,0.5,chunk_035385,"carbon_capture, climate_science",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8821548821548821,239.8567000636831
static,298,stable_pre_drift,show evidence about satellite monitoring for climate risks for the project report,technology_innovation,technology_innovation,True,0.5,0.5,chunk_025517,policy_governance,0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8825503355704698,275.56199999526143
static,299,stable_pre_drift,answer using citations about how did COP28 address the global stocktake,uae_cop28,uae_cop28,True,0.5,0.5,chunk_022221,"climate_science, energy_transition, policy_governance, renewable_energy, sustainability",0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.882943143812709,250.87180000264198
static,300,stable_pre_drift,summarize documents about how do climate models project future warming,climate_science,climate_science,True,0.5,0.5,chunk_017555,climate_science,1.0,1.0,1.0,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8833333333333333,219.691599952057
static,301,stable_pre_drift,answer using citations about what role does machine learning play in climate analysis,technology_innovation,technology_innovation,True,0.5,0.5,chunk_035898,"climate_ai, policy_governance",0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8837209302325582,272.0479000126943
static,302,stable_pre_drift,what were the major climate outcomes from COP28 in the UAE focusing on COP28,uae_cop28,uae_cop28,True,0.5,0.5,chunk_003858,adaptation,0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.8841059602649006,293.4576999396086
static,303,stable_pre_drift,how does drought planning reduce climate risk from the climate PDFs,adaptation,adaptation,True,0.5,0.5,chunk_026905,"policy_governance, sustainability",1.0,0.3333333333333333,0.5437713091520254,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8844884488448845,296.2866999441758
static,304,stable_pre_drift,how do climate models project future warming focusing on sea level,climate_science,climate_science,True,0.5,0.5,chunk_005305,"adaptation, sea_level_rise",1.0,0.5,0.6797310500037655,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8848684210526315,242.1663999557495
static,305,stable_pre_drift,show evidence about satellite monitoring for climate risks focusing on AI,technology_innovation,technology_innovation,True,0.5,0.5,chunk_048646,climate_ai,0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8852459016393442,248.03030001930892
static,306,stable_pre_drift,what evidence discusses climate resilience for agriculture for the GraphRAG agent,adaptation,adaptation,True,0.5,0.5,chunk_005839,"adaptation, climate_science, mitigation",1.0,1.0,0.9674679834891693,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8856209150326797,246.99180002789944
static,307,stable_pre_drift,show documents about climate finance policy in the evidence graph,policy_governance,policy_governance,True,0.5,0.5,chunk_038086,climate_science,1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8859934853420195,226.9351000431925
static,308,stable_pre_drift,how do NDCs guide climate policy implementation focusing on regulation,policy_governance,policy_governance,True,0.5,0.5,chunk_038102,"climate_science, energy_transition, mitigation, policy_governance, renewable_energy, sustainability",1.0,1.0,0.9469024295259745,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8863636363636364,213.91149994451553
static,309,stable_pre_drift,answer using citations about which documents discuss net zero mitigation pathways,mitigation,mitigation,True,0.5,0.5,chunk_019120,renewable_energy,1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8867313915857605,219.08850001636893
static,310,stable_pre_drift,which documents discuss UAE renewable energy commitments for the GraphRAG agent,uae_cop28,uae_cop28,True,0.5,0.5,chunk_020623,renewable_energy,0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.8870967741935484,237.2698999242857
static,311,stable_pre_drift,what evidence links carbon pricing to emissions reduction focusing on renewables,mitigation,mitigation,True,0.5,0.5,chunk_043852,"climate_science, mitigation, policy_governance",1.0,1.0,0.9674679834891693,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.887459807073955,391.86019997578114
static,312,stable_pre_drift,summarize documents about how can renewable energy reduce greenhouse gas emissions,mitigation,mitigation,True,0.5,0.5,chunk_020523,"renewable_energy, sustainability",1.0,0.2,0.38685280723454163,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8878205128205128,580.5087999906391
static,313,stable_pre_drift,find evidence on which adaptation measures protect coastal communities,adaptation,adaptation,True,0.5,0.5,chunk_002758,"mitigation, sustainability",1.0,0.5,0.6309297535714575,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8881789137380192,555.1333999028429
static,314,stable_pre_drift,which source explains show documents about climate finance policy,policy_governance,policy_governance,True,0.5,0.5,chunk_041897,"climate_finance, mitigation, policy_governance",1.0,1.0,0.9047172294870751,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.8885350318471338,504.90860000718385
static,315,stable_pre_drift,what role does machine learning play in climate analysis for the project report,technology_innovation,technology_innovation,True,0.5,0.5,chunk_003660,climate_ai,0.0,0.0,0.0,0.0,False,keyword_mismatch,,static_baseline,False,,,not_adaptive_mode,0.8888888888888888,638.2984999800101
static,316,stable_pre_drift,what does climate science say about sea level rise focusing on attribution,climate_science,climate_science,True,0.5,0.5,chunk_005305,"adaptation, sea_level_rise",1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8892405063291139,425.8341999957338
static,317,stable_pre_drift,how does energy efficiency support climate mitigation with source support,mitigation,mitigation,True,0.5,0.5,chunk_020623,renewable_energy,1.0,0.5,0.6797310500037655,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.889589905362776,379.9286999274045
static,318,stable_pre_drift,explain the science behind climate feedback loops for the project report,climate_science,climate_science,True,0.5,0.5,chunk_025517,policy_governance,1.0,0.5,0.6309297535714575,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.889937106918239,508.3682999247685
static,319,stable_pre_drift,find evidence on what evidence mentions the UAE consensus and transition away from fossil fuels,uae_cop28,uae_cop28,True,0.5,0.5,chunk_026571,energy_transition,0.0,0.0,0.0,0.0,False,missed_exact_policy,,static_baseline,False,,,not_adaptive_mode,0.890282131661442,479.82130001764745
static,320,stable_pre_drift,which papers explain global temperature anomalies focusing on attribution,climate_science,climate_science,True,0.5,0.5,chunk_015859,climate_science,1.0,1.0,0.9558295932317544,1.0,True,helpful_top1,,static_baseline,False,,,not_adaptive_mode,0.890625,282.54479996394366
static,321,stable_pre_drift,what does climate science say about sea level rise focusing on attribution,climate_science,climate_science,True,0.5,0.5,chunk_005305,"adaptation, sea_level_rise",1.0,0.5,0.7606395682357036,0.0,True,helpful_in_top5,,static_baseline,False,,,not_adaptive_mode,0.8909657320872274,309.5246000448242
